dong_cd,sgg_cd,sgg_nm,emd_nm,pop_0,pop_1,pop_2,pop_3,pop_4,pop_5,pop_6,pop_0_6,pop_0_2,pop_3_6,capacity,enrolled,fac_cnt,cc_capacity,cc_enrolled,cc_cnt,kg_capacity,kg_enrolled,kg_cnt,public_capacity,public_cnt,private_capacity,private_cnt,coverage,fill,usage,public_share,infant_ratio,quadrant,in_all,in_child,in_child_hh,in_child_gp,in_child_0_2,in_child_gpcare,in_child_reason_가족,in_child_reason_교육,in_child_reason_기타,in_child_reason_자연환경,in_child_reason_주거환경,in_child_reason_주택,in_child_reason_직업,out_all,out_child,out_child_hh,out_child_gp,out_child_0_2,out_child_gpcare,out_child_reason_가족,out_child_reason_교육,out_child_reason_기타,out_child_reason_자연환경,out_child_reason_주거환경,out_child_reason_주택,out_child_reason_직업,net_all,net_child,net_child_hh,in_rate,out_rate,net_rate,turnover_rate,churn_ratio,in_share_직업,in_share_가족,in_share_주택,in_share_교육,in_share_주거환경,in_share_자연환경,in_share_기타,gpcare_share_in,headless_share_in,small_denom,analysis_ok
2729062800,27290,달서구,도원동,79,83,61,72,95,80,116,586,223,363,783.0,308.0,14.0,272.0,139.0,11.0,511.0,169.0,3.0,99.0,3.0,684.0,11.0,1.3361774744027304,0.3933588761174968,0.5255972696245734,0.1264367816091954,0.6143250688705234,질적미스매치,5230,285.0,199.0,0.0,124.0,57.0,85.0,24.0,10.0,1.0,11.0,122.0,32.0,7043,444.0,380.0,0.0,211.0,29.0,100.0,29.0,12.0,4.0,19.0,253.0,27.0,-1813,-159.0,-181.0,0.4863481228668942,0.757679180887372,-0.2713310580204778,1.2440273037542662,1.5578947368421052,0.11228070175438597,0.2982456140350877,0.4280701754385965,0.08421052631578947,0.03859649122807018,0.0035087719298245615,0.03508771929824561,0.2,0.30175438596491233,False,True
2729063000,27290,달서구,송현1동,27,30,26,29,35,36,40,223,83,140,562.0,209.0,5.0,170.0,91.0,3.0,392.0,118.0,2.0,40.0,1.0,522.0,4.0,2.5201793721973096,0.3718861209964413,0.937219730941704,0.0711743772241993,0.5928571428571429,질적미스매치,5382,171.0,130.0,0.0,81.0,17.0,56.0,10.0,28.0,0.0,5.0,63.0,9.0,6650,258.0,212.0,0.0,138.0,28.0,69.0,16.0,19.0,0.0,10.0,135.0,9.0,-1268,-87.0,-82.0,0.7668161434977578,1.15695067264574,-0.3901345291479821,1.9237668161434975,1.5087719298245614,0.05263157894736842,0.32748538011695905,0.3684210526315789,0.05847953216374269,0.029239766081871343,0.0,0.16374269005847952,0.09941520467836257,0.23976608187134507,False,True
2729064000,27290,달서구,송현2동,76,67,60,60,67,63,59,452,203,249,679.0,413.0,6.0,195.0,173.0,4.0,484.0,240.0,2.0,175.0,3.0,504.0,3.0,1.502212389380531,0.6082474226804123,0.913716814159292,0.2577319587628865,0.8152610441767069,질적미스매치,5886,313.0,248.0,2.0,165.0,33.0,75.0,14.0,23.0,0.0,4.0,182.0,15.0,5709,210.0,172.0,1.0,104.0,19.0,51.0,15.0,17.0,1.0,9.0,102.0,15.0,177,103.0,76.0,0.6924778761061947,0.4646017699115044,0.2278761061946902,1.157079646017699,0.670926517571885,0.04792332268370607,0.23961661341853036,0.5814696485623003,0.04472843450479233,0.012779552715654952,0.0,0.07348242811501597,0.10543130990415335,0.207667731629393,False,True
2729065000,27290,달서구,본동,53,65,50,35,48,52,35,338,168,170,196.0,104.0,3.0,132.0,61.0,2.0,64.0,43.0,1.0,45.0,1.0,151.0,2.0,0.5798816568047337,0.5306122448979592,0.3076923076923077,0.2295918367346938,0.9882352941176472,이중취약,4193,219.0,176.0,0.0,114.0,21.0,49.0,4.0,41.0,0.0,4.0,103.0,18.0,3978,216.0,180.0,0.0,115.0,16.0,49.0,16.0,20.0,0.0,5.0,111.0,15.0,215,3.0,-4.0,0.6479289940828402,0.6390532544378699,0.0088757396449704,1.28698224852071,0.9863013698630136,0.0821917808219178,0.2237442922374429,0.4703196347031963,0.0182648401826484,0.0182648401826484,0.0,0.1872146118721461,0.0958904109589041,0.19634703196347036,False,True
2771025000,27710,달성군,화원읍,218,201,189,180,195,188,236,1407,608,799,2190.0,1436.0,27.0,1130.0,669.0,20.0,1060.0,767.0,7.0,526.0,11.0,1664.0,16.0,1.556503198294243,0.6557077625570776,1.0206112295664531,0.2401826484018265,0.7609511889862328,양호,10974,718.0,514.0,0.0,332.0,108.0,184.0,32.0,20.0,1.0,18.0,431.0,32.0,11982,812.0,574.0,1.0,407.0,71.0,233.0,45.0,30.0,1.0,26.0,426.0,51.0,-1008,-94.0,-60.0,0.5103056147832267,0.5771144278606966,-0.0668088130774697,1.0874200426439231,1.1309192200557103,0.04456824512534819,0.2562674094707521,0.6002785515320335,0.04456824512534819,0.025069637883008356,0.001392757660167131,0.027855153203342618,0.15041782729805014,0.28412256267409475,False,True
2771025300,27710,달성군,논공읍,38,41,46,42,41,53,61,322,125,197,1055.0,626.0,14.0,694.0,364.0,11.0,361.0,262.0,3.0,90.0,2.0,965.0,12.0,3.2763975155279503,0.5933649289099526,1.944099378881988,0.0853080568720379,0.6345177664974619,질적미스매치,4111,199.0,145.0,0.0,71.0,28.0,58.0,17.0,8.0,0.0,8.0,79.0,29.0,5267,318.0,238.0,1.0,138.0,27.0,84.0,37.0,9.0,2.0,10.0,146.0,30.0,-1156,-119.0,-93.0,0.6180124223602484,0.9875776397515528,-0.3695652173913043,1.605590062111801,1.5979899497487438,0.1457286432160804,0.2914572864321608,0.3969849246231156,0.08542713567839195,0.04020100502512563,0.0,0.04020100502512563,0.1407035175879397,0.27135678391959794,False,True
2771025600,27710,달성군,다사읍,632,593,594,620,746,759,877,4821,1819,3002,5221.0,3575.0,76.0,2704.0,1698.0,60.0,2517.0,1877.0,16.0,1695.0,28.0,3526.0,48.0,1.0829703381041278,0.684734725148439,0.741547396805642,0.3246504501053438,0.605929380413058,양호,20713,2195.0,1691.0,0.0,1076.0,175.0,535.0,149.0,91.0,7.0,91.0,1176.0,146.0,21836,2683.0,2165.0,0.0,1332.0,217.0,539.0,153.0,102.0,8.0,136.0,1563.0,182.0,-1123,-488.0,-474.0,0.4552997303464011,0.5565235428334371,-0.1012238124870358,1.0118232731798382,1.2223234624145787,0.06651480637813212,0.2437357630979499,0.5357630979498861,0.06788154897494306,0.04145785876993166,0.0031890660592255125,0.04145785876993166,0.07972665148063782,0.22961275626423694,False,True
2771025900,27710,달성군,유가읍,255,261,245,271,303,334,408,2077,761,1316,1632.0,1126.0,26.0,965.0,681.0,23.0,667.0,445.0,3.0,1141.0,15.0,491.0,11.0,0.7857486759749639,0.6899509803921569,0.5421280693307655,0.6991421568627451,0.5782674772036475,물리적부족,9558,1193.0,956.0,0.0,523.0,50.0,224.0,88.0,52.0,4.0,48.0,667.0,110.0,8556,1117.0,906.0,0.0,446.0,73.0,212.0,74.0,44.0,3.0,42.0,645.0,97.0,1002,76.0,50.0,0.5743861338468945,0.5377948964853153,0.0365912373615792,1.11218103033221,0.9362950544844929,0.09220452640402348,0.18776194467728416,0.559094719195306,0.07376362112321877,0.040234702430846606,0.003352891869237217,0.04358759430008382,0.041911148365465216,0.1986588432523051,False,True
2771026200,27710,달성군,옥포읍,91,101,111,119,135,139,195,891,303,588,1160.0,508.0,17.0,698.0,311.0,14.0,462.0,197.0,3.0,423.0,7.0,737.0,10.0,1.3019079685746353,0.4379310344827586,0.5701459034792368,0.3646551724137931,0.5153061224489796,질적미스매치,4873,365.0,264.0,0.0,144.0,32.0,87.0,60.0,12.0,6.0,16.0,162.0,22.0,5716,633.0,492.0,1.0,275.0,51.0,133.0,62.0,15.0,5.0,37.0,338.0,43.0,-843,-268.0,-228.0,0.409652076318743,0.7104377104377104,-0.3007856341189674,1.1200897867564534,1.7342465753424658,0.06027397260273973,0.23835616438356164,0.4438356164383562,0.1643835616438356,0.043835616438356165,0.01643835616438356,0.03287671232876712,0.08767123287671233,0.27671232876712326,False,True
2771026500,27710,달성군,현풍읍,90,100,101,99,108,152,174,824,291,533,1423.0,1036.0,15.0,623.0,376.0,10.0,800.0,660.0,5.0,458.0,6.0,965.0,9.0,1.7269417475728157,0.7280393534785664,1.2572815533980584,0.3218552354181307,0.5459662288930581,양호,8395,376.0,283.0,0.0,162.0,33.0,110.0,28.0,19.0,0.0,11.0,153.0,55.0,8940,570.0,465.0,0.0,268.0,47.0,128.0,36.0,22.0,2.0,20.0,311.0,51.0,-545,-194.0,-182.0,0.4563106796116505,0.691747572815534,-0.2354368932038835,1.1480582524271843,1.5159574468085106,0.14627659574468085,0.2925531914893617,0.4069148936170212,0.07446808510638298,0.02925531914893617,0.0,0.05053191489361702,0.08776595744680851,0.24734042553191493,False,True
2771031000,27710,달성군,가창면,13,12,6,9,13,24,16,93,31,62,58.0,17.0,2.0,0.0,0.0,0.0,58.0,17.0,2.0,58.0,2.0,0.0,0.0,0.6236559139784946,0.293103448275862,0.1827956989247312,1.0,0.5,이중취약,1485,56.0,31.0,0.0,19.0,18.0,16.0,7.0,2.0,6.0,1.0,19.0,5.0,1800,83.0,57.0,0.0,39.0,5.0,29.0,4.0,2.0,2.0,7.0,31.0,8.0,-315,-27.0,-26.0,0.6021505376344086,0.8924731182795699,-0.2903225806451613,1.4946236559139785,1.4821428571428572,0.08928571428571429,0.2857142857142857,0.3392857142857143,0.125,0.017857142857142856,0.10714285714285714,0.03571428571428571,0.32142857142857145,0.4464285714285714,True,False
2771033000,27710,달성군,하빈면,1,4,2,1,7,1,6,22,7,15,77.0,16.0,2.0,59.0,12.0,1.0,18.0,4.0,1.0,77.0,2.0,0.0,0.0,3.5,0.2077922077922078,0.7272727272727273,1.0,0.4666666666666667,질적미스매치,761,33.0,16.0,0.0,12.0,9.0,17.0,2.0,1.0,1.0,1.0,7.0,4.0,822,36.0,22.0,0.0,16.0,4.0,12.0,7.0,0.0,0.0,2.0,12.0,3.0,-61,-3.0,-6.0,1.5,1.6363636363636365,-0.1363636363636363,3.136363636363636,1.0909090909090908,0.12121212121212122,0.5151515151515151,0.2121212121212121,0.06060606060606061,0.030303030303030304,0.030303030303030304,0.030303030303030304,0.2727272727272727,0.5151515151515151,True,False
2771038000,27710,달성군,구지면,178,171,182,222,214,221,244,1432,531,901,1168.0,846.0,17.0,764.0,578.0,15.0,404.0,268.0,2.0,933.0,11.0,235.0,6.0,0.8156424581005587,0.7243150684931506,0.590782122905028,0.7988013698630136,0.5893451720310766,물리적부족,7032,579.0,439.0,0.0,283.0,38.0,167.0,47.0,20.0,2.0,25.0,218.0,100.0,7331,804.0,644.0,0.0,395.0,74.0,171.0,80.0,27.0,3.0,41.0,390.0,92.0,-299,-225.0,-205.0,0.4043296089385474,0.5614525139664804,-0.1571229050279329,0.965782122905028,1.38860103626943,0.17271157167530224,0.28842832469775476,0.3765112262521589,0.08117443868739206,0.04317789291882556,0.0034542314335060447,0.03454231433506045,0.06563039723661486,0.24179620034542315,False,True
